"dbms","table_catalog","table_schema","table_name","column_name","ordinal_position","data_type","character_maximum_length","constraint_type","table_schema-2","table_name-2","column_name-2"
"postgresql","simonkvasnicka","public","sales_roles","sales_role_id",7,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","service_items","item_id",22,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","solutioncasemap","solution_id",3,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","solutioncasemap","supportcase_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","solutiontopicmap","solution_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","solutiontopicmap","topic_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","standard_cost_components","line_id",3,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","standard_cost_components","planned_standard_cost_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","states","state_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_plan_lines","plan_line_id",7,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_terms","term_id",5,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_change_orders","change_order_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subscription_plans","plan_id",21,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiaries","subsidiary_id",43,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_book_map","accounting_book_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_book_map","subsidiary_id",7,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_class_map","class_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_class_map","subsidiary_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_department_map","department_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_department_map","subsidiary_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_location_map","location_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_location_map","subsidiary_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_nexus_map","nexus_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","subsidiary_nexus_map","subsidiary_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","support_incidents","case_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","support_territories","sales_territory_id",6,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","tax_items","item_id",7,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","territory","territory_id",5,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","topic","topic_id",7,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","trans_partner_sales_teams","partner_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","trans_partner_sales_teams","transaction_id",6,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transactions","transaction_id",108,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_address","transaction_address_id",32,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_address","transaction_id",33,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_book_map","accounting_book_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_book_map","transaction_id",8,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_line_book_map","accounting_book_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_line_book_map","transaction_id",21,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_line_book_map","transaction_line_id",22,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","transaction_id",111,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_lines","transaction_line_id",112,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_links","applied_transaction_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_links","applied_transaction_line_id",5,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_links","inventory_number",8,"character varying",100,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_links","link_type_code",10,"character varying",8,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_links","original_transaction_id",12,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_links","original_transaction_line_id",13,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_sales_teams","sales_rep_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_sales_teams","transaction_id",6,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_shipping_groups","shipping_group_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_shipping_groups","transaction_id",6,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_tax_detail","tax_item_id",7,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_tax_detail","transaction_id",10,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","transaction_tax_detail","transaction_line_id",11,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","units_type","units_type_id",5,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","unlocked_time_periods","unlocked_time_period_id",10,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","uom","uom_id",9,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","usages","usage_id",4,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendors","vendor_id",56,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendor_subsidiary_map","subsidiary_id",1,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendor_subsidiary_map","vendor_id",2,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","vendor_types","vendor_type_id",5,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","winlossreason","win_loss_reason_id",5,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","work_calendar_holidays","date_holiday",1,"timestamp without time zone",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","work_calendar_holidays","work_calendar_id",3,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","work_calendars","work_calendar_id",13,"numeric",NULL,"PRIMARY KEY",NULL,NULL,NULL
"postgresql","simonkvasnicka","public","accounts","deferral_account_id",10,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","accounts","parent_id",27,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","accounts","class_id",7,"numeric",NULL,"FOREIGN KEY","public","classes","class_id"
"postgresql","simonkvasnicka","public","accounts","currency_id",8,"numeric",NULL,"FOREIGN KEY","public","currencies","currency_id"
"postgresql","simonkvasnicka","public","accounts","department_id",11,"numeric",NULL,"FOREIGN KEY","public","departments","department_id"
"postgresql","simonkvasnicka","public","accounts","location_id",24,"numeric",NULL,"FOREIGN KEY","public","locations","location_id"
"postgresql","simonkvasnicka","public","account_activity","accounting_book_id",2,"numeric",NULL,"FOREIGN KEY","public","accounting_books","accounting_book_id"
"postgresql","simonkvasnicka","public","account_activity","account_id",1,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","account_activity","department_id",5,"numeric",NULL,"FOREIGN KEY","public","departments","department_id"
"postgresql","simonkvasnicka","public","account_activity","subsidiary_id",7,"numeric",NULL,"FOREIGN KEY","public","subsidiaries","subsidiary_id"
"postgresql","simonkvasnicka","public","account_period_activity","accounting_book_id",2,"numeric",NULL,"FOREIGN KEY","public","accounting_books","accounting_book_id"
"postgresql","simonkvasnicka","public","account_period_activity","accounting_period_id",3,"numeric",NULL,"FOREIGN KEY","public","accounting_periods","accounting_period_id"
"postgresql","simonkvasnicka","public","account_period_activity","account_id",1,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","account_period_activity","department_id",5,"numeric",NULL,"FOREIGN KEY","public","departments","department_id"
"postgresql","simonkvasnicka","public","account_period_activity","subsidiary_id",7,"numeric",NULL,"FOREIGN KEY","public","subsidiaries","subsidiary_id"
"postgresql","simonkvasnicka","public","account_period_activity_pe","accounting_book_id",2,"numeric",NULL,"FOREIGN KEY","public","accounting_books","accounting_book_id"
"postgresql","simonkvasnicka","public","account_period_activity_pe","accounting_period_id",3,"numeric",NULL,"FOREIGN KEY","public","accounting_periods","accounting_period_id"
"postgresql","simonkvasnicka","public","account_period_activity_pe","account_id",1,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","account_period_activity_pe","subsidiary_id",8,"numeric",NULL,"FOREIGN KEY","public","subsidiaries","subsidiary_id"
"postgresql","simonkvasnicka","public","accounting_books","base_book_id",4,"numeric",NULL,"FOREIGN KEY","public","accounting_books","accounting_book_id"
"postgresql","simonkvasnicka","public","accounting_periods","parent_id",19,"numeric",NULL,"FOREIGN KEY","public","accounting_periods","accounting_period_id"
"postgresql","simonkvasnicka","public","accounting_periods","year_id",23,"numeric",NULL,"FOREIGN KEY","public","accounting_periods","accounting_period_id"
"postgresql","simonkvasnicka","public","address_book","address_id",3,"numeric",NULL,"FOREIGN KEY","public","addresses","address_id"
"postgresql","simonkvasnicka","public","amortization_sched_lines","accounting_period_id",2,"numeric",NULL,"FOREIGN KEY","public","accounting_periods","accounting_period_id"
"postgresql","simonkvasnicka","public","amortization_sched_lines","account_id",1,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","amortization_sched_lines","schedule_id",6,"numeric",NULL,"FOREIGN KEY","public","amortization_schedules","schedule_id"
"postgresql","simonkvasnicka","public","amortization_sched_lines","journal_id",5,"numeric",NULL,"FOREIGN KEY","public","transactions","transaction_id"
"postgresql","simonkvasnicka","public","bill_of_materials","original_assembly_id",12,"numeric",NULL,"FOREIGN KEY","public","items","item_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","billing_class_id",1,"numeric",NULL,"FOREIGN KEY","public","billing_classes","billing_class_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","billing_rate_card_id",2,"numeric",NULL,"FOREIGN KEY","public","billing_rate_cards","billing_rate_card_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","billing_rate_card_id",2,"numeric",NULL,"FOREIGN KEY","public","billing_rate_cards_versions","billing_rate_card_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","version_0",8,"numeric",NULL,"FOREIGN KEY","public","billing_rate_cards_versions","version_0"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","currency_id",3,"numeric",NULL,"FOREIGN KEY","public","currencies","currency_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","service_item_id",5,"numeric",NULL,"FOREIGN KEY","public","items","item_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","units_type_id",7,"numeric",NULL,"FOREIGN KEY","public","units_type","units_type_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_prices","sale_unit_id",4,"numeric",NULL,"FOREIGN KEY","public","uom","uom_id"
"postgresql","simonkvasnicka","public","billing_rate_cards_versions","last_modified_by_id",5,"numeric",NULL,"FOREIGN KEY","public","employees","employee_id"
"postgresql","simonkvasnicka","public","billing_subscription_lines","usage_multiplier_line_id",29,"numeric",NULL,"FOREIGN KEY","public","billing_subscription_lines","subline_id"
"postgresql","simonkvasnicka","public","billing_subscription_lines","subscription_id",27,"numeric",NULL,"FOREIGN KEY","public","billing_subscriptions","subscription_id"
"postgresql","simonkvasnicka","public","billing_subscription_lines","item_id",14,"numeric",NULL,"FOREIGN KEY","public","items","item_id"
"postgresql","simonkvasnicka","public","billing_subscription_lines","subscription_plan_line_id",28,"numeric",NULL,"FOREIGN KEY","public","subscription_plan_lines","plan_line_id"
"postgresql","simonkvasnicka","public","billing_subscription_lines","purchase_order_id",18,"numeric",NULL,"FOREIGN KEY","public","transactions","transaction_id"
"postgresql","simonkvasnicka","public","billing_subscription_lines","sales_order_id",21,"numeric",NULL,"FOREIGN KEY","public","transactions","transaction_id"
"postgresql","simonkvasnicka","public","billing_subscriptions","billing_account_id",4,"numeric",NULL,"FOREIGN KEY","public","billing_accounts","billing_account_id"
"postgresql","simonkvasnicka","public","billing_subscriptions","default_renewal_plan_id",12,"numeric",NULL,"FOREIGN KEY","public","subscription_plans","plan_id"
"postgresql","simonkvasnicka","public","billing_subscriptions","plan_id",22,"numeric",NULL,"FOREIGN KEY","public","subscription_plans","plan_id"
"postgresql","simonkvasnicka","public","billing_subscriptions","default_renewal_term_id",14,"numeric",NULL,"FOREIGN KEY","public","subscription_terms","term_id"
"postgresql","simonkvasnicka","public","billing_subscriptions","initial_term_id",18,"numeric",NULL,"FOREIGN KEY","public","subscription_terms","term_id"
"postgresql","simonkvasnicka","public","billing_subscriptions","sales_order_id",24,"numeric",NULL,"FOREIGN KEY","public","transactions","transaction_id"
"postgresql","simonkvasnicka","public","billing_accounts","bill_to_address_book_id",2,"numeric",NULL,"FOREIGN KEY","public","address_book","address_book_id"
"postgresql","simonkvasnicka","public","billing_accounts","ship_to_address_book_id",23,"numeric",NULL,"FOREIGN KEY","public","address_book","address_book_id"
"postgresql","simonkvasnicka","public","billing_accounts","billing_schedule_id",8,"numeric",NULL,"FOREIGN KEY","public","billing_schedule_descriptions","billing_schedule_id"
"postgresql","simonkvasnicka","public","billing_rate_cards","customer_id",3,"numeric",NULL,"FOREIGN KEY","public","customers","customer_id"
"postgresql","simonkvasnicka","public","bom_revision_components","bom_revision_id",2,"numeric",NULL,"FOREIGN KEY","public","bom_revisions","bom_revision_id"
"postgresql","simonkvasnicka","public","bom_revision_components","item_id",4,"numeric",NULL,"FOREIGN KEY","public","items","item_id"
"postgresql","simonkvasnicka","public","bom_revision_components","unit_of_measure_id",8,"numeric",NULL,"FOREIGN KEY","public","uom","uom_id"
"postgresql","simonkvasnicka","public","bom_revisions","bill_of_materials_id",1,"numeric",NULL,"FOREIGN KEY","public","bill_of_materials","bill_of_materials_id"
"postgresql","simonkvasnicka","public","budget","accounting_book_id",2,"numeric",NULL,"FOREIGN KEY","public","accounting_books","accounting_book_id"
"postgresql","simonkvasnicka","public","budget","accounting_period_id",3,"numeric",NULL,"FOREIGN KEY","public","accounting_periods","accounting_period_id"
"postgresql","simonkvasnicka","public","budget","account_id",1,"numeric",NULL,"FOREIGN KEY","public","accounts","account_id"
"postgresql","simonkvasnicka","public","budget","category_id",7,"numeric",NULL,"FOREIGN KEY","public","budget_category","budget_category_id"
"postgresql","simonkvasnicka","public","budget","class_id",8,"numeric",NULL,"FOREIGN KEY","public","classes","class_id"
"postgresql","simonkvasnicka","public","budget","customer_id",9,"numeric",NULL,"FOREIGN KEY","public","customers","customer_id"
"postgresql","simonkvasnicka","public","budget","department_id",10,"numeric",NULL,"FOREIGN KEY","public","departments","department_id"
"postgresql","simonkvasnicka","public","budget","item_id",11,"numeric",NULL,"FOREIGN KEY","public","items","item_id"
"postgresql","simonkvasnicka","public","budget","location_id",12,"numeric",NULL,"FOREIGN KEY","public","locations","location_id"
"postgresql","simonkvasnicka","public","budget","subsidiary_id",13,"numeric",NULL,"FOREIGN KEY","public","subsidiaries","subsidiary_id"
"postgresql","simonkvasnicka","public","campaigns","audience_id",1,"numeric",NULL,"FOREIGN KEY","public","campaign_audiences","campaignaudience_id"
